latitude,longitude,generation_time
26.905312,112.568132,2019-05-23T08:38:46.000+08:00
26.905497,112.568675,2019-05-23T08:38:56.000+08:00
26.905462,112.568915,2019-05-23T08:39:03.000+08:00
26.905462,112.568915,2019-05-23T08:39:06.000+08:00
26.905485,112.569145,2019-05-23T08:39:16.000+08:00
26.905527,112.570037,2019-05-23T08:39:26.000+08:00
26.905502,112.570902,2019-05-23T08:39:36.000+08:00
26.905475,112.571275,2019-05-23T08:39:46.000+08:00
26.90547,112.57128,2019-05-23T08:39:56.000+08:00
26.90547,112.57128,2019-05-23T08:40:06.000+08:00
26.90547,112.57128,2019-05-23T08:40:16.000+08:00
26.90547,112.57128,2019-05-23T08:40:26.000+08:00
26.90547,112.57128,2019-05-23T08:40:36.000+08:00
26.905472,112.571542,2019-05-23T08:40:46.000+08:00
26.90551,112.572313,2019-05-23T08:40:56.000+08:00
26.905583,112.572837,2019-05-23T08:41:06.000+08:00
26.905583,112.572837,2019-05-23T08:41:06.000+08:00
26.9063,112.572987,2019-05-23T08:41:16.000+08:00
26.907,112.573042,2019-05-23T08:41:23.000+08:00
26.90731,112.573105,2019-05-23T08:41:26.000+08:00
26.908165,112.573402,2019-05-23T08:41:36.000+08:00
26.908963,112.573748,2019-05-23T08:41:46.000+08:00
26.909228,112.573878,2019-05-23T08:41:56.000+08:00
26.909485,112.573963,2019-05-23T08:42:06.000+08:00
26.909892,112.574167,2019-05-23T08:42:16.000+08:00
26.909847,112.574907,2019-05-23T08:42:26.000+08:00
26.910062,112.575717,2019-05-23T08:42:36.000+08:00
26.909998,112.576383,2019-05-23T08:42:46.000+08:00
26.909718,112.577243,2019-05-23T08:42:56.000+08:00
26.909518,112.577747,2019-05-23T08:43:05.000+08:00
26.909512,112.577765,2019-05-23T08:43:06.000+08:00
26.9095,112.577773,2019-05-23T08:43:16.000+08:00
26.909367,112.578088,2019-05-23T08:43:26.000+08:00
26.909177,112.57871,2019-05-23T08:43:36.000+08:00
26.90911,112.578987,2019-05-23T08:43:39.000+08:00
26.908942,112.579512,2019-05-23T08:43:46.000+08:00
26.908857,112.57983,2019-05-23T08:43:56.000+08:00
26.908858,112.579842,2019-05-23T08:44:06.000+08:00
26.908858,112.579842,2019-05-23T08:44:16.000+08:00
26.908858,112.579842,2019-05-23T08:44:26.000+08:00
26.908848,112.579895,2019-05-23T08:44:36.000+08:00
26.908847,112.580198,2019-05-23T08:44:41.000+08:00
26.908815,112.580577,2019-05-23T08:44:46.000+08:00
26.908605,112.581472,2019-05-23T08:44:56.000+08:00
26.908605,112.581472,2019-05-23T08:44:56.000+08:00
26.908373,112.581985,2019-05-23T08:45:06.000+08:00
26.908162,112.58227,2019-05-23T08:45:16.000+08:00
26.907843,112.583162,2019-05-23T08:45:26.000+08:00
26.907703,112.583558,2019-05-23T08:45:36.000+08:00
26.9077,112.583567,2019-05-23T08:45:46.000+08:00
26.9077,112.583567,2019-05-23T08:45:56.000+08:00
26.9077,112.583567,2019-05-23T08:46:06.000+08:00
26.90767,112.5837,2019-05-23T08:46:16.000+08:00
26.907408,112.584307,2019-05-23T08:46:26.000+08:00
26.907087,112.585102,2019-05-23T08:46:36.000+08:00
26.906967,112.585745,2019-05-23T08:46:46.000+08:00
26.906967,112.585792,2019-05-23T08:46:56.000+08:00
26.906987,112.58621,2019-05-23T08:47:06.000+08:00
26.907002,112.586353,2019-05-23T08:47:09.000+08:00
26.906998,112.58678,2019-05-23T08:47:16.000+08:00
26.906993,112.586982,2019-05-23T08:47:26.000+08:00
26.906993,112.58698,2019-05-23T08:47:36.000+08:00
26.906993,112.58698,2019-05-23T08:47:46.000+08:00
26.906993,112.58698,2019-05-23T08:47:56.000+08:00
26.906993,112.58698,2019-05-23T08:48:06.000+08:00
26.906993,112.58698,2019-05-23T08:48:16.000+08:00
26.906993,112.58698,2019-05-23T08:48:26.000+08:00
26.907012,112.587087,2019-05-23T08:48:36.000+08:00
26.906978,112.587617,2019-05-23T08:48:42.000+08:00
26.906983,112.588058,2019-05-23T08:48:46.000+08:00
26.907022,112.589185,2019-05-23T08:48:56.000+08:00
26.906987,112.589932,2019-05-23T08:49:03.000+08:00
26.90697,112.590207,2019-05-23T08:49:06.000+08:00
26.906922,112.590625,2019-05-23T08:49:16.000+08:00
26.906915,112.590628,2019-05-23T08:49:26.000+08:00
26.906915,112.590923,2019-05-23T08:49:35.000+08:00
26.906912,112.591007,2019-05-23T08:49:36.000+08:00
26.906905,112.591985,2019-05-23T08:49:46.000+08:00
